Question Type,No. of students attended the question,Time Taken ,Number of times MCQ option change,No. of Times compilation,No. of Hints used,Programming Language,Feedback,Correct,Wrong,Partially Correct,Maximum mark,Difficulty
3,6458740,593,0,0,0,0,1,4844055,1614685,0,4,Easy
3,2645577,4376,0,0,0,0,0,1984182.75,661394.25,0,6,Hard
3,2197231,6411,0,0,0,0,1,1647923.25,549307.75,0,4,Easy
3,531616,1254,0,0,0,0,0,398712,132904,0,5,Easy
3,3647634,8134,0,0,0,0,1,2735725.5,911908.5,0,2,Hard
3,4595792,4380,0,0,0,0,1,3446844,1148948,0,3,Easy
3,494042,2727,0,0,0,0,0,370531.5,123510.5,0,2,Easy
3,2267779,5728,0,0,0,0,1,1700834.25,566944.75,0,5,Easy
3,1216845,6928,0,0,0,0,0,912633.75,304211.25,0,4,Easy
3,3022254,7102,0,0,0,0,0,2266690.5,755563.5,0,1,Easy
3,1445026,1943,0,0,0,0,0,1083769.5,361256.5,0,5,Easy
3,549766,468,0,0,0,0,1,412324.5,137441.5,0,5,Hard
3,1840041,6874,0,0,0,0,0,1380030.75,460010.25,0,2,Easy
3,5498502,4704,0,0,0,0,0,4123876.5,1374625.5,0,4,Hard
3,4120637,2104,0,0,0,0,0,3090477.75,1030159.25,0,5,Easy
3,1640642,653,0,0,0,0,0,1230481.5,410160.5,0,6,Easy
3,6237634,4878,0,0,0,0,1,4678225.5,1559408.5,0,2,Easy
3,4370305,4071,0,0,0,0,0,3277728.75,1092576.25,0,5,Easy
3,3185360,4976,0,0,0,0,1,2389020,796340,0,1,Easy
3,5295089,1113,0,0,0,0,1,3971316.75,1323772.25,0,2,Easy
3,2988776,6687,0,0,0,0,0,2241582,747194,0,6,Easy
3,2486374,5339,0,0,0,0,1,1864780.5,621593.5,0,3,Easy
3,4212052,4431,0,0,0,0,1,3159039,1053013,0,3,Easy
3,6775218,4968,0,0,0,0,0,5081413.5,1693804.5,0,4,Easy
3,5398077,2191,0,0,0,0,0,4048557.75,1349519.25,0,6,Easy
3,5707476,7499,0,0,0,0,1,4280607,1426869,0,6,Easy
3,4616114,1863,0,0,0,0,0,3462085.5,1154028.5,0,5,Easy
3,2404875,186,0,0,0,0,0,1803656.25,601218.75,0,4,Easy
3,2643280,2196,0,0,0,0,0,1982460,660820,0,5,Easy
3,1777420,4938,0,0,0,0,0,1333065,444355,0,6,Easy
3,5677301,149,0,0,0,0,1,4257975.75,1419325.25,0,4,Easy
3,4038677,4719,0,0,0,0,1,3029007.75,1009669.25,0,3,Easy
3,4872541,4136,0,0,0,0,1,3654405.75,1218135.25,0,5,Easy
3,1458765,2058,0,0,0,0,1,1094073.75,364691.25,0,2,Easy
3,6148539,943,0,0,0,0,0,4611404.25,1537134.75,0,2,Easy
3,5454788,4976,0,0,0,0,0,4091091,1363697,0,6,Easy
3,5972079,8812,0,0,0,0,1,4479059.25,1493019.75,0,4,Easy
3,5262289,981,0,0,0,0,1,3946716.75,1315572.25,0,2,Easy
3,956408,7509,0,0,0,0,1,717306,239102,0,6,Easy
3,2933403,5392,0,0,0,0,0,2200052.25,733350.75,0,4,Easy
3,4494739,1114,0,0,0,0,0,3371054.25,1123684.75,0,1,Easy
3,4944937,7347,0,0,0,0,0,3708702.75,1236234.25,0,3,Easy
3,5192246,2143,0,0,0,0,1,3894184.5,1298061.5,0,5,Easy
3,5153159,3546,0,0,0,0,1,3864869.25,1288289.75,0,6,Hard
3,6765939,4098,0,0,0,0,0,5074454.25,1691484.75,0,5,Easy
3,6718821,2412,0,0,0,0,0,5039115.75,1679705.25,0,1,Easy
3,2351809,6732,0,0,0,0,0,1763856.75,587952.25,0,3,Easy
3,1337916,2201,0,0,0,0,0,1003437,334479,0,4,Easy
3,5212286,2768,0,0,0,0,0,3909214.5,1303071.5,0,5,Easy
3,5609812,3605,0,0,0,0,0,4207359,1402453,0,5,Easy
3,459756,4113,0,0,0,0,0,344817,114939,0,3,Hard
3,3847316,5809,0,0,0,0,0,2885487,961829,0,3,Easy
3,2800718,2603,0,0,0,0,0,2100538.5,700179.5,0,3,Easy
3,951429,993,0,0,0,0,0,713571.75,237857.25,0,5,Hard
3,2536183,2940,0,0,0,0,0,1902137.25,634045.75,0,4,Easy
3,5341216,7887,0,0,0,0,0,4005912,1335304,0,3,Easy
3,639488,852,0,0,0,0,0,479616,159872,0,1,Easy
3,5935781,3846,0,0,0,0,0,4451835.75,1483945.25,0,3,Hard
3,636648,1073,0,0,0,0,0,477486,159162,0,5,Hard
3,5310682,6007,0,0,0,0,1,3983011.5,1327670.5,0,6,Easy
3,5671952,3804,0,0,0,0,0,4253964,1417988,0,3,Easy
3,2405752,2742,0,0,0,0,1,1804314,601438,0,2,Hard
3,1141727,2853,0,0,0,0,0,856295.25,285431.75,0,4,Easy
3,3338777,3933,0,0,0,0,1,2504082.75,834694.25,0,3,Hard
3,4679207,1950,0,0,0,0,0,3509405.25,1169801.75,0,3,Easy
3,5811619,5707,0,0,0,0,0,4358714.25,1452904.75,0,6,Easy
3,14999,2781,0,0,0,0,0,11249.25,3749.75,0,1,Easy
3,1639807,2797,0,0,0,0,1,1229855.25,409951.75,0,5,Easy
3,1193433,7393,0,0,0,0,0,895074.75,298358.25,0,5,Easy
3,5757641,7535,0,0,0,0,0,4318230.75,1439410.25,0,3,Hard
3,6954900,1644,0,0,0,0,0,5216175,1738725,0,5,Hard
3,164013,4085,0,0,0,0,0,123009.75,41003.25,0,4,Easy
3,9052,3844,0,0,0,0,0,6789,2263,0,5,Easy
3,1117936,7760,0,0,0,0,1,838452,279484,0,2,Hard
3,4032938,2937,0,0,0,0,0,3024703.5,1008234.5,0,5,Easy
3,5513115,5754,0,0,0,0,1,4134836.25,1378278.75,0,2,Easy
3,4118550,2776,0,0,0,0,1,3088912.5,1029637.5,0,6,Easy
3,4863030,7341,0,0,0,0,0,3647272.5,1215757.5,0,1,Easy
3,4599620,5830,0,0,0,0,0,3449715,1149905,0,3,Hard
3,4424948,8170,0,0,0,0,1,3318711,1106237,0,6,Hard
3,5856582,8109,0,0,0,0,0,4392436.5,1464145.5,0,6,Easy
3,2696322,6224,0,0,0,0,0,2022241.5,674080.5,0,2,Easy
3,5831462,4676,0,0,0,0,0,4373596.5,1457865.5,0,2,Easy
3,4566920,7355,0,0,0,0,0,3425190,1141730,0,2,Easy
3,2788770,8319,0,0,0,0,0,2091577.5,697192.5,0,6,Easy
3,2272491,3077,0,0,0,0,0,1704368.25,568122.75,0,2,Easy
3,4422075,2779,0,0,0,0,0,3316556.25,1105518.75,0,5,Hard
3,6792238,5714,0,0,0,0,1,5094178.5,1698059.5,0,5,Hard
3,3447901,7993,0,0,0,0,1,2585925.75,861975.25,0,6,Hard
3,1608620,4878,0,0,0,0,1,1206465,402155,0,4,Easy
3,3874184,183,0,0,0,0,1,2905638,968546,0,1,Easy
3,6268652,4363,0,0,0,0,1,4701489,1567163,0,6,Easy
3,1363375,179,0,0,0,0,0,1022531.25,340843.75,0,6,Easy
3,5462158,8920,0,0,0,0,1,4096618.5,1365539.5,0,3,Easy
3,3457112,3110,0,0,0,0,1,2592834,864278,0,5,Easy
3,772691,2611,0,0,0,0,0,579518.25,193172.75,0,4,Easy
3,6566270,2366,0,0,0,0,0,4924702.5,1641567.5,0,6,Easy
3,25693,2735,0,0,0,0,1,19269.75,6423.25,0,5,Easy
3,1656795,6085,0,0,0,0,1,1242596.25,414198.75,0,3,Easy
3,2767752,7113,0,0,0,0,1,2075814,691938,0,6,Easy
3,6277636,8363,0,0,0,0,0,4708227,1569409,0,3,Easy
3,4816297,904,0,0,0,0,0,3612222.75,1204074.25,0,6,Easy
3,5888724,1210,0,0,0,0,0,4416543,1472181,0,2,Hard
3,5302993,4845,0,0,0,0,1,3977244.75,1325748.25,0,4,Hard
3,1113767,1251,0,0,0,0,1,835325.25,278441.75,0,3,Easy
3,4961792,7483,0,0,0,0,0,3721344,1240448,0,1,Easy
3,1079643,3243,0,0,0,0,0,809732.25,269910.75,0,6,Easy
3,1707042,2075,0,0,0,0,0,1280281.5,426760.5,0,2,Hard
3,298746,3595,0,0,0,0,1,224059.5,74686.5,0,5,Easy
3,3620569,6618,0,0,0,0,1,2715426.75,905142.25,0,2,Hard
3,1768256,3592,0,0,0,0,1,1326192,442064,0,2,Easy
3,5640068,4725,0,0,0,0,0,4230051,1410017,0,1,Easy
3,120010,8923,0,0,0,0,1,90007.5,30002.5,0,6,Hard
3,6421370,3682,0,0,0,0,1,4816027.5,1605342.5,0,1,Easy
3,4155518,948,0,0,0,0,1,3116638.5,1038879.5,0,2,Easy
3,3258895,3759,0,0,0,0,1,2444171.25,814723.75,0,1,Hard
3,1496037,4833,0,0,0,0,1,1122027.75,374009.25,0,6,Easy
3,4211230,8135,0,0,0,0,1,3158422.5,1052807.5,0,2,Easy
3,6712321,5738,0,0,0,0,1,5034240.75,1678080.25,0,1,Easy
3,4960481,4635,0,0,0,0,0,3720360.75,1240120.25,0,4,Easy
3,6361124,5008,0,0,0,0,0,4770843,1590281,0,2,Hard
3,2499448,1601,0,0,0,0,1,1874586,624862,0,6,Hard
3,6327983,2236,0,0,0,0,0,4745987.25,1581995.75,0,1,Easy
3,4199865,6910,0,0,0,0,0,3149898.75,1049966.25,0,5,Easy
3,5251585,7591,0,0,0,0,1,3938688.75,1312896.25,0,4,Easy
3,2671928,7897,0,0,0,0,0,2003946,667982,0,1,Easy
3,645507,8709,0,0,0,0,1,484130.25,161376.75,0,1,Easy
3,4564291,3684,0,0,0,0,0,3423218.25,1141072.75,0,3,Easy
3,5001953,6389,0,0,0,0,1,3751464.75,1250488.25,0,6,Hard
3,1940599,5114,0,0,0,0,0,1455449.25,485149.75,0,6,Easy
3,3801154,3311,0,0,0,0,1,2850865.5,950288.5,0,1,Easy
3,5693651,7896,0,0,0,0,1,4270238.25,1423412.75,0,2,Easy
3,5272015,2087,0,0,0,0,1,3954011.25,1318003.75,0,3,Hard
3,5549684,7138,0,0,0,0,0,4162263,1387421,0,2,Easy
3,4140905,6033,0,0,0,0,1,3105678.75,1035226.25,0,5,Hard
3,3757004,3252,0,0,0,0,0,2817753,939251,0,6,Easy
3,6523911,2244,0,0,0,0,1,4892933.25,1630977.75,0,6,Easy
3,1674594,5077,0,0,0,0,0,1255945.5,418648.5,0,2,Easy
3,681032,1399,0,0,0,0,0,510774,170258,0,6,Easy
3,3632822,1935,0,0,0,0,0,2724616.5,908205.5,0,3,Easy
3,6356903,7212,0,0,0,0,1,4767677.25,1589225.75,0,4,Easy
3,1124101,1816,0,0,0,0,0,843075.75,281025.25,0,5,Easy
3,894016,8932,0,0,0,0,1,670512,223504,0,4,Easy
3,4537898,1639,0,0,0,0,1,3403423.5,1134474.5,0,4,Easy
3,3137495,4470,0,0,0,0,1,2353121.25,784373.75,0,1,Easy
3,4997499,8869,0,0,0,0,1,3748124.25,1249374.75,0,5,Easy
3,5270465,7726,0,0,0,0,1,3952848.75,1317616.25,0,5,Hard
3,1408359,4805,0,0,0,0,0,1056269.25,352089.75,0,2,Easy
3,3496290,4702,0,0,0,0,1,2622217.5,874072.5,0,1,Hard
3,1878158,532,0,0,0,0,1,1408618.5,469539.5,0,6,Hard
3,3728132,4973,0,0,0,0,0,2796099,932033,0,4,Easy
3,3427892,2146,0,0,0,0,1,2570919,856973,0,5,Easy
3,4209424,7258,0,0,0,0,0,3157068,1052356,0,4,Easy
3,5811641,1311,0,0,0,0,0,4358730.75,1452910.25,0,3,Easy
3,1238490,7778,0,0,0,0,0,928867.5,309622.5,0,6,Easy
3,6893787,6840,0,0,0,0,0,5170340.25,1723446.75,0,3,Easy
3,6933037,1352,0,0,0,0,1,5199777.75,1733259.25,0,3,Easy
3,2509546,1612,0,0,0,0,1,1882159.5,627386.5,0,1,Easy
3,1001081,1492,0,0,0,0,1,750810.75,250270.25,0,6,Easy
3,5447565,5757,0,0,0,0,1,4085673.75,1361891.25,0,4,Easy
3,1478851,1059,0,0,0,0,0,1109138.25,369712.75,0,3,Easy
3,171347,4399,0,0,0,0,1,128510.25,42836.75,0,4,Easy
3,3026150,4244,0,0,0,0,1,2269612.5,756537.5,0,5,Easy
3,6562213,166,0,0,0,0,0,4921659.75,1640553.25,0,6,Easy
3,5267536,3334,0,0,0,0,0,3950652,1316884,0,1,Easy
3,4882987,2620,0,0,0,0,0,3662240.25,1220746.75,0,5,Hard
3,6752241,2927,0,0,0,0,0,5064180.75,1688060.25,0,3,Easy
3,377642,6031,0,0,0,0,1,283231.5,94410.5,0,6,Hard
3,692283,8444,0,0,0,0,0,519212.25,173070.75,0,5,Easy
3,4791202,1558,0,0,0,0,1,3593401.5,1197800.5,0,1,Easy
3,4269499,8122,0,0,0,0,0,3202124.25,1067374.75,0,4,Easy
3,1780310,7086,0,0,0,0,1,1335232.5,445077.5,0,4,Easy
3,123752,521,0,0,0,0,0,92814,30938,0,3,Easy
3,2155105,7643,0,0,0,0,1,1616328.75,538776.25,0,1,Easy
3,4328370,959,0,0,0,0,1,3246277.5,1082092.5,0,6,Easy
3,658638,7060,0,0,0,0,0,493978.5,164659.5,0,2,Easy
3,6581373,7843,0,0,0,0,1,4936029.75,1645343.25,0,1,Easy
3,2930319,6024,0,0,0,0,0,2197739.25,732579.75,0,3,Easy
3,1472601,4969,0,0,0,0,0,1104450.75,368150.25,0,4,Easy
3,815568,2932,0,0,0,0,1,611676,203892,0,4,Easy
3,3910286,2660,0,0,0,0,1,2932714.5,977571.5,0,1,Easy
3,2305288,1474,0,0,0,0,1,1728966,576322,0,4,Easy
3,4728188,936,0,0,0,0,1,3546141,1182047,0,2,Easy
3,3491980,6724,0,0,0,0,1,2618985,872995,0,5,Easy
3,3057701,2259,0,0,0,0,0,2293275.75,764425.25,0,5,Hard
3,4730571,6952,0,0,0,0,1,3547928.25,1182642.75,0,6,Easy
3,4650040,2640,0,0,0,0,1,3487530,1162510,0,1,Easy
3,1366078,455,0,0,0,0,1,1024558.5,341519.5,0,3,Easy
3,1586362,5997,0,0,0,0,0,1189771.5,396590.5,0,3,Easy
3,2180232,495,0,0,0,0,0,1635174,545058,0,3,Easy
3,6464299,1884,0,0,0,0,0,4848224.25,1616074.75,0,6,Easy
3,2373570,5799,0,0,0,0,1,1780177.5,593392.5,0,2,Easy
3,681392,6797,0,0,0,0,1,511044,170348,0,3,Easy
3,5597758,7958,0,0,0,0,1,4198318.5,1399439.5,0,2,Easy
3,428482,3976,0,0,0,0,1,321361.5,107120.5,0,1,Easy
3,485929,438,0,0,0,0,1,364446.75,121482.25,0,1,Easy
3,5150608,2262,0,0,0,0,0,3862956,1287652,0,3,Easy
3,5763202,2685,0,0,0,0,1,4322401.5,1440800.5,0,2,Easy
3,1538568,3164,0,0,0,0,0,1153926,384642,0,3,Hard
3,6414811,5234,0,0,0,0,1,4811108.25,1603702.75,0,1,Hard
3,4444506,785,0,0,0,0,1,3333379.5,1111126.5,0,6,Easy
3,5812084,4183,0,0,0,0,0,4359063,1453021,0,2,Easy
3,3545758,5710,0,0,0,0,1,2659318.5,886439.5,0,2,Hard
3,1374011,7211,0,0,0,0,0,1030508.25,343502.75,0,6,Easy
3,532124,8410,0,0,0,0,1,399093,133031,0,2,Easy
3,488011,3046,0,0,0,0,0,366008.25,122002.75,0,3,Easy
3,6149384,8129,0,0,0,0,0,4612038,1537346,0,6,Easy
3,996135,3497,0,0,0,0,1,747101.25,249033.75,0,3,Easy
3,2153407,8650,0,0,0,0,0,1615055.25,538351.75,0,4,Easy
3,6559190,5621,0,0,0,0,1,4919392.5,1639797.5,0,5,Easy
3,1943400,7434,0,0,0,0,0,1457550,485850,0,4,Hard
3,1068616,1255,0,0,0,0,0,801462,267154,0,3,Easy
3,6877050,8072,0,0,0,0,0,5157787.5,1719262.5,0,1,Easy
3,1581704,8531,0,0,0,0,1,1186278,395426,0,1,Hard
3,3842986,6041,0,0,0,0,0,2882239.5,960746.5,0,3,Easy
3,5037623,2931,0,0,0,0,0,3778217.25,1259405.75,0,1,Hard
3,1703523,8303,0,0,0,0,0,1277642.25,425880.75,0,3,Easy
3,5367982,8165,0,0,0,0,1,4025986.5,1341995.5,0,2,Easy
3,1903614,7579,0,0,0,0,1,1427710.5,475903.5,0,3,Hard
3,4061320,2280,0,0,0,0,0,3045990,1015330,0,6,Easy
3,2561089,4930,0,0,0,0,1,1920816.75,640272.25,0,6,Easy
3,2603472,3719,0,0,0,0,0,1952604,650868,0,4,Easy
3,3847700,6691,0,0,0,0,0,2885775,961925,0,6,Easy
3,6337689,1595,0,0,0,0,1,4753266.75,1584422.25,0,1,Easy
3,3809862,6806,0,0,0,0,0,2857396.5,952465.5,0,3,Easy
3,590522,6169,0,0,0,0,0,442891.5,147630.5,0,3,Easy
3,5767754,1653,0,0,0,0,1,4325815.5,1441938.5,0,3,Hard
3,329974,6658,0,0,0,0,0,247480.5,82493.5,0,4,Easy
3,2237836,6102,0,0,0,0,0,1678377,559459,0,4,Easy
3,5463020,5617,0,0,0,0,1,4097265,1365755,0,3,Easy
3,5011798,744,0,0,0,0,0,3758848.5,1252949.5,0,3,Easy
3,6017095,4659,0,0,0,0,1,4512821.25,1504273.75,0,6,Hard
3,5540881,6431,0,0,0,0,0,4155660.75,1385220.25,0,5,Easy
3,2001071,728,0,0,0,0,1,1500803.25,500267.75,0,4,Easy
3,6801290,2537,0,0,0,0,0,5100967.5,1700322.5,0,2,Easy
3,4184179,642,0,0,0,0,1,3138134.25,1046044.75,0,3,Hard
3,4727192,692,0,0,0,0,0,3545394,1181798,0,2,Easy
3,6068612,3077,0,0,0,0,0,4551459,1517153,0,2,Easy
3,1396991,5209,0,0,0,0,1,1047743.25,349247.75,0,6,Easy
3,60363,6965,0,0,0,0,1,45272.25,15090.75,0,5,Easy
3,3058120,3721,0,0,0,0,1,2293590,764530,0,3,Hard
3,4697036,3377,0,0,0,0,0,3522777,1174259,0,1,Hard
3,1316787,8542,0,0,0,0,0,987590.25,329196.75,0,2,Easy
3,4339626,5207,0,0,0,0,0,3254719.5,1084906.5,0,6,Easy
3,2848780,3647,0,0,0,0,1,2136585,712195,0,1,Easy
3,1445990,6240,0,0,0,0,0,1084492.5,361497.5,0,2,Easy
3,3801908,4053,0,0,0,0,0,2851431,950477,0,4,Easy
3,4494416,6281,0,0,0,0,1,3370812,1123604,0,2,Easy
3,1517742,4281,0,0,0,0,1,1138306.5,379435.5,0,3,Easy
3,5753824,715,0,0,0,0,0,4315368,1438456,0,4,Easy
3,1704894,4132,0,0,0,0,0,1278670.5,426223.5,0,6,Easy
3,4884699,3394,0,0,0,0,1,3663524.25,1221174.75,0,6,Easy
3,4003615,6312,0,0,0,0,0,3002711.25,1000903.75,0,2,Hard
3,6810915,4922,0,0,0,0,1,5108186.25,1702728.75,0,2,Easy
3,2947290,7178,0,0,0,0,1,2210467.5,736822.5,0,1,Hard
3,3745466,7907,0,0,0,0,1,2809099.5,936366.5,0,2,Easy
3,134640,3949,0,0,0,0,0,100980,33660,0,4,Hard
3,1760403,4516,0,0,0,0,1,1320302.25,440100.75,0,1,Easy
3,3659595,7223,0,0,0,0,1,2744696.25,914898.75,0,4,Hard
3,773204,6926,0,0,0,0,1,579903,193301,0,5,Easy
3,306769,6811,0,0,0,0,1,230076.75,76692.25,0,5,Easy
3,6693576,6032,0,0,0,0,0,5020182,1673394,0,1,Easy
3,6035250,4764,0,0,0,0,0,4526437.5,1508812.5,0,2,Easy
3,6004063,2669,0,0,0,0,0,4503047.25,1501015.75,0,2,Easy
3,3504422,8111,0,0,0,0,1,2628316.5,876105.5,0,2,Hard
3,375855,1312,0,0,0,0,1,281891.25,93963.75,0,3,Easy
3,2731433,8589,0,0,0,0,0,2048574.75,682858.25,0,6,Easy
3,3037670,7777,0,0,0,0,1,2278252.5,759417.5,0,2,Easy
3,5441496,172,0,0,0,0,1,4081122,1360374,0,6,Easy
3,2803290,1990,0,0,0,0,0,2102467.5,700822.5,0,2,Hard
3,3209780,7276,0,0,0,0,1,2407335,802445,0,5,Easy
3,5650221,2839,0,0,0,0,0,4237665.75,1412555.25,0,5,Easy
3,4970500,1302,0,0,0,0,0,3727875,1242625,0,2,Easy
3,3993751,8740,0,0,0,0,0,2995313.25,998437.75,0,1,Easy
3,6413176,4279,0,0,0,0,1,4809882,1603294,0,2,Easy
3,3378463,7456,0,0,0,0,0,2533847.25,844615.75,0,3,Easy
3,5010715,8145,0,0,0,0,0,3758036.25,1252678.75,0,2,Hard
3,4703956,2117,0,0,0,0,1,3527967,1175989,0,3,Easy
3,4324687,6875,0,0,0,0,0,3243515.25,1081171.75,0,3,Easy
3,5747454,1472,0,0,0,0,1,4310590.5,1436863.5,0,6,Hard
3,4555783,2150,0,0,0,0,0,3416837.25,1138945.75,0,5,Easy
3,5843686,370,0,0,0,0,1,4382764.5,1460921.5,0,5,Easy
3,1467501,8470,0,0,0,0,0,1100625.75,366875.25,0,6,Easy
3,6707895,8683,0,0,0,0,1,5030921.25,1676973.75,0,5,Easy
3,4249781,312,0,0,0,0,0,3187335.75,1062445.25,0,3,Easy
3,2386900,2084,0,0,0,0,1,1790175,596725,0,2,Easy
3,5480802,7401,0,0,0,0,1,4110601.5,1370200.5,0,1,Easy
3,2442911,1460,0,0,0,0,1,1832183.25,610727.75,0,6,Hard
3,866447,205,0,0,0,0,0,649835.25,216611.75,0,6,Easy
3,5580789,1244,0,0,0,0,0,4185591.75,1395197.25,0,1,Easy
3,6111827,2490,0,0,0,0,0,4583870.25,1527956.75,0,2,Easy
3,2120028,5833,0,0,0,0,1,1590021,530007,0,4,Easy
3,5075050,1996,0,0,0,0,1,3806287.5,1268762.5,0,1,Easy
3,820600,5555,0,0,0,0,0,615450,205150,0,1,Easy
3,5432579,6365,0,0,0,0,0,4074434.25,1358144.75,0,3,Easy
3,5446169,6508,0,0,0,0,1,4084626.75,1361542.25,0,2,Easy
3,112330,2733,0,0,0,0,0,84247.5,28082.5,0,1,Easy
3,2670263,8033,0,0,0,0,0,2002697.25,667565.75,0,3,Easy
3,3732018,6138,0,0,0,0,0,2799013.5,933004.5,0,3,Easy
3,4491587,2543,0,0,0,0,0,3368690.25,1122896.75,0,4,Easy
3,4227408,2079,0,0,0,0,0,3170556,1056852,0,5,Easy
3,5199719,7400,0,0,0,0,0,3899789.25,1299929.75,0,3,Easy
3,3794363,3566,0,0,0,0,1,2845772.25,948590.75,0,3,Easy
3,2487558,5027,0,0,0,0,1,1865668.5,621889.5,0,4,Easy
3,1095133,3010,0,0,0,0,1,821349.75,273783.25,0,5,Hard
3,2795025,6008,0,0,0,0,1,2096268.75,698756.25,0,4,Easy
3,4346872,4694,0,0,0,0,0,3260154,1086718,0,6,Easy
3,1669548,7733,0,0,0,0,0,1252161,417387,0,6,Easy
3,1899644,5503,0,0,0,0,0,1424733,474911,0,3,Easy
3,5457445,5397,0,0,0,0,1,4093083.75,1364361.25,0,1,Easy
3,4189329,5702,0,0,0,0,0,3141996.75,1047332.25,0,5,Easy
3,2167073,1037,0,0,0,0,0,1625304.75,541768.25,0,3,Hard
3,3038480,5763,0,0,0,0,0,2278860,759620,0,5,Hard
3,5922382,8656,0,0,0,0,1,4441786.5,1480595.5,0,1,Easy
3,2803711,5884,0,0,0,0,1,2102783.25,700927.75,0,1,Easy
3,368947,4193,0,0,0,0,0,276710.25,92236.75,0,5,Easy
3,1385698,2531,0,0,0,0,0,1039273.5,346424.5,0,4,Easy
3,438123,6955,0,0,0,0,0,328592.25,109530.75,0,2,Easy
3,2045633,8474,0,0,0,0,0,1534224.75,511408.25,0,6,Easy
3,3768449,6237,0,0,0,0,1,2826336.75,942112.25,0,4,Easy
3,4732548,7055,0,0,0,0,1,3549411,1183137,0,2,Easy
3,427490,2163,0,0,0,0,0,320617.5,106872.5,0,3,Hard
3,364714,6576,0,0,0,0,1,273535.5,91178.5,0,4,Hard
3,2353107,7493,0,0,0,0,0,1764830.25,588276.75,0,2,Hard
3,2926098,3835,0,0,0,0,0,2194573.5,731524.5,0,5,Hard
3,4325823,3354,0,0,0,0,0,3244367.25,1081455.75,0,4,Easy
3,6614330,8142,0,0,0,0,1,4960747.5,1653582.5,0,4,Hard
3,6871277,4465,0,0,0,0,1,5153457.75,1717819.25,0,1,Easy
3,741637,4850,0,0,0,0,1,556227.75,185409.25,0,2,Easy
3,6678085,5845,0,0,0,0,0,5008563.75,1669521.25,0,4,Easy
3,171710,832,0,0,0,0,0,128782.5,42927.5,0,4,Easy
3,2775860,5129,0,0,0,0,1,2081895,693965,0,1,Easy
3,3409722,3898,0,0,0,0,1,2557291.5,852430.5,0,3,Easy
3,5664875,4784,0,0,0,0,0,4248656.25,1416218.75,0,6,Easy
3,1283599,8142,0,0,0,0,0,962699.25,320899.75,0,1,Easy
3,4178770,6853,0,0,0,0,0,3134077.5,1044692.5,0,3,Hard
3,4700022,7800,0,0,0,0,1,3525016.5,1175005.5,0,5,Hard
3,4694828,6305,0,0,0,0,1,3521121,1173707,0,6,Easy
3,705356,1238,0,0,0,0,1,529017,176339,0,2,Easy
3,6860722,6251,0,0,0,0,0,5145541.5,1715180.5,0,1,Easy
3,3675215,1808,0,0,0,0,0,2756411.25,918803.75,0,1,Easy
3,5179320,780,0,0,0,0,1,3884490,1294830,0,4,Easy
3,5270435,6788,0,0,0,0,0,3952826.25,1317608.75,0,4,Easy
3,5003266,354,0,0,0,0,0,3752449.5,1250816.5,0,2,Easy
3,5649465,1219,0,0,0,0,0,4237098.75,1412366.25,0,5,Hard
3,2033934,2652,0,0,0,0,0,1525450.5,508483.5,0,1,Easy
3,6837908,8087,0,0,0,0,0,5128431,1709477,0,2,Easy
3,808457,3852,0,0,0,0,0,606342.75,202114.25,0,1,Easy
3,5500179,5263,0,0,0,0,0,4125134.25,1375044.75,0,5,Easy
3,4681549,7687,0,0,0,0,1,3511161.75,1170387.25,0,1,Hard
3,2100167,7492,0,0,0,0,0,1575125.25,525041.75,0,5,Easy
3,3341922,8711,0,0,0,0,0,2506441.5,835480.5,0,1,Easy
3,6417277,3933,0,0,0,0,0,4812957.75,1604319.25,0,3,Easy
3,1549827,2340,0,0,0,0,1,1162370.25,387456.75,0,6,Easy
3,652320,4787,0,0,0,0,1,489240,163080,0,6,Easy
3,6738246,7072,0,0,0,0,1,5053684.5,1684561.5,0,2,Hard
3,6070287,1376,0,0,0,0,1,4552715.25,1517571.75,0,6,Easy
3,4826404,4642,0,0,0,0,0,3619803,1206601,0,2,Easy
3,5501639,4391,0,0,0,0,0,4126229.25,1375409.75,0,2,Easy
3,898514,6512,0,0,0,0,1,673885.5,224628.5,0,1,Easy
3,4792714,4751,0,0,0,0,0,3594535.5,1198178.5,0,4,Easy
3,5213207,5289,0,0,0,0,0,3909905.25,1303301.75,0,5,Easy
3,6985129,7381,0,0,0,0,1,5238846.75,1746282.25,0,5,Easy
3,274990,8115,0,0,0,0,1,206242.5,68747.5,0,4,Easy
3,2099582,155,0,0,0,0,0,1574686.5,524895.5,0,3,Easy
3,6914370,3669,0,0,0,0,1,5185777.5,1728592.5,0,5,Easy
3,6823393,4562,0,0,0,0,1,5117544.75,1705848.25,0,6,Easy
3,6231876,1673,0,0,0,0,0,4673907,1557969,0,4,Easy
3,434778,5738,0,0,0,0,1,326083.5,108694.5,0,3,Easy
3,1975645,1722,0,0,0,0,1,1481733.75,493911.25,0,6,Easy
3,5067761,5815,0,0,0,0,0,3800820.75,1266940.25,0,2,Easy
3,3173479,8797,0,0,0,0,1,2380109.25,793369.75,0,6,Easy
3,1485874,4593,0,0,0,0,1,1114405.5,371468.5,0,2,Easy
3,229936,4291,0,0,0,0,1,172452,57484,0,1,Easy
3,6809204,7672,0,0,0,0,1,5106903,1702301,0,6,Easy
3,6170611,921,0,0,0,0,0,4627958.25,1542652.75,0,2,Easy
